"vote_count","id","video","vote_average","title","popularity","poster_path","original_language","original_title","genre_ids__001","genre_ids__002","genre_ids__003","genre_ids__004","genre_ids__005","genre_ids__006","genre_ids__007","backdrop_path","adult","overview","release_date"
"473","1694","False","7.1","좀비오","25.232","https://image.tmdb.org/t/p/w500/lp3fgbsei7bfdJH9W5qTqhGoj7m.jpg","en","Re-Animator","878","35","27","","","","","https://image.tmdb.org/t/p/w500/aGLdPN9aF8o2b4P8tuKUwLCHFFG.jpg","False","스위스 출신의 의학도 허버트는 미국의 어느 대학교로 전학온다. 그는 시체를 '재활성화'시키는 의학 기술을 사용하여 시체를 소생시키려 한다. 그가 세들어 사는 집주인 댄 케인은 같은 학교 학생인데, 이 기괴한 인물의 실험에 자신도 모르게 말려들어간다. 그러나 그들이 소생시킨 시체들은 정상인이 아니고, 사람을 공격하면서 폭력적인 성향을 보인다. 뜻밖의 결과에 놀란 이들은 보완책을 연구하는데...","1985-10-18"
"6411","350","False","7.2","악마는 프라다를 입는다","25.19","https://image.tmdb.org/t/p/w500/rbHUzkSThvgOI6BT0hXn5Ts27Kc.jpg","en","The Devil Wears Prada","35","18","10749","","","","","https://image.tmdb.org/t/p/w500/adGGzfXNmu0iLgiPAW9Ghd138f7.jpg","False","명문대학을 졸업한 소도시 출신의 앤드리아 삭스는 저널리스트 꿈을 안고 뉴욕에 상경한다. 나름 대학에서 편집장도 하고 상도 받았던 그녀는 자신감에 차 뉴욕의 여러 언론사에 이력서를 넣지만 결과는 처참했다. 결국 그의 이력서에 답한 곳은 오직 한 곳 런웨이 뿐이다. 런웨이는 세계 최고의 패션지로 누구나 입사하기를 열망하는 곳이지만 앤드리아에게는 탐탁치 않는 자리. 그도 그럴 것이 저널리스트를 꿈꾸는 그녀가 면접을 볼 자리는 편집장의 비서직이었던 것이다. 앤드리아는 패션의 ‘패’자도 모르고 런웨이가 어떤 잡지인지, 그곳의 편집장이 얼마나 패션계에서 유명한 사람인지 전혀 모르지만 뉴욕에서 꼭 성공하겠다는 열정 하나로 당당하게 면접을 보러 간다. 그런데…!!!  면접 날부터 앤드리아는 온갖 무시를 당한다. 그녀의 옷차림새는 런웨이의 패셔너블한 패셔니스타들 사이에서 독보적으로 눈에 띌 만큼 촌스러웠다. 그리고 그녀가 모셔야(!) 할 편집장 미란다 프리슬리는 그야말로 지옥에서 온 악마 같은 상사! 자신과 너무나 틀린 이곳에 입사하는 것을 포기한 앤드리아. 그런데 그때 그녀는 합격했다는 말을 듣는다. 앤드리아는 온통 첫 직장생활의 꿈에 부풀어 남자친구 네이트와 친구들에게 일장 자랑을 늘어놓는다. 하지만 지옥 같은 현실이 곧 그녀 앞에 놓여있었으니…","2006-06-30"
"303","10155","False","6.6","U 턴","25.183","https://image.tmdb.org/t/p/w500/dLHNM58wxpEvUjAZlIBVWYKrTGI.jpg","en","U Turn","80","53","","","","","","https://image.tmdb.org/t/p/w500/58e2QJsmWT4tKWXENu8OID7s1F4.jpg","False","라디에이터 호스가 터진 탓에 수피리어란 소도시에 들르게 된 바비 쿠퍼(숀 펜)는 편의점에서 강도를 당하고 가방에 든 돈은 총을 맞아 휴지 조각이 되어 날아가 버린다. 가진 돈이 한 푼도 없는 바비는 정비소에 맡긴 차도 찾지 못한 채 길을 가다가 우연히 그레이스(제니퍼 로페즈)를 만난다.  그레이스는 제이크(닉 놀티)란 부동산 업자의 아내인데, 그는 이 소도시를 떠나고 싶어한다. 제이크는 바비에게 바람기 많은 아내 그레이스를 죽여 달라고 부탁하는데...","1997-10-03"
"5040","679","False","7.9","에이리언 2","25.179","https://image.tmdb.org/t/p/w500/dMc8yIYx2nUSryutQzS2S8fTwKC.jpg","en","Aliens","28","53","878","","","","","https://image.tmdb.org/t/p/w500/7t7kSGa8SABYHI91r9txLV4i0jW.jpg","False","에일리언과의 싸움에서 간신히 살아남은 리플리는 잠든 채로 57년을 떠돌다 구조선에 의해 구출된다. 회사는 리플리를 비롯한 당시 승무원들이 노스트로모호를 잃어버린 것을 추궁하지만 에이리언 얘기는 믿지 않는다. 이때 지구와 한 혹성 거주민들의 통신이 두절되는 사건이 벌어지자 리플리는 고문 자격으로 해병대와 동행하게 된다. 혹성에 도착한 해병대원들은 곧 혹성 거주민들이 에일리언 유충의 산 먹이로 된 것을 목격하고, 곧이어 벌어진 교전에서 여러 대원들을 잃는다. 그들은 혹성 거주민들의 실험실로 대피하고, 리플리는 이곳에서 마지막 생존자인 뉴트를 발견하게 된다.","1986-07-18"
"486","1957","False","6.4","Enough","25.175","https://image.tmdb.org/t/p/w500/la9F1MVu1nU4v61trp80dVcr5Ij.jpg","en","Enough","18","53","","","","","","https://image.tmdb.org/t/p/w500/1KOdVzeZ2nzSZcFq8LtUEc6Ttpf.jpg","False","","2002-05-24"
"394","24122","False","6.1","사랑은 언제나 진행중","25.16","https://image.tmdb.org/t/p/w500/nkkFebe8ZgE843rnTrlaRWJy0g9.jpg","en","The Rebound","10749","35","","","","","","https://image.tmdb.org/t/p/w500/tHskgc02jDVnhsPSmPpfEZeLL5v.jpg","False","","2009-09-16"
"93","476764","False","6.1","더 프론트 러너","25.159","https://image.tmdb.org/t/p/w500/9QKzd31H1bCjMAJ8HoaASWqbHfY.jpg","en","The Front Runner","18","36","","","","","","https://image.tmdb.org/t/p/w500/u5aCHPrmcqglPjjPyG8SwhWygCy.jpg","False","","2018-11-06"
"538","457136","False","6.7","메리, 퀸 오브 스코틀랜드","25.155","https://image.tmdb.org/t/p/w500/yfXepc4qpll8ln3zbGvSROxppDO.jpg","en","Mary Queen of Scots","18","36","","","","","","https://image.tmdb.org/t/p/w500/iv5N169nQIzrS0pZ8MBEiemTtVt.jpg","False","비운의 스코틀랜드 여왕 메리 스튜어트의 일대기를 그린 사극","2018-12-07"
"3065","427641","False","6.2","램페이지","25.155","https://image.tmdb.org/t/p/w500/6m0mn0SpL98Er6Y2MdC63zR64d2.jpg","en","Rampage","28","12","878","14","","","","https://image.tmdb.org/t/p/w500/wrqUiMXttHE4UBFMhLHlN601MZh.jpg","False","유인원 전문가 ‘데이비스(드웨인 존슨)’는 사람들은 멀리하지만, 어릴 때 구조해서 보살펴 온 영리한 알비노 고릴라 ‘조지’와는 특별한 감정을 공유한다. 어느 날, 유순하기만 하던 조지가 의문의 가스를 흡입하면서 엄청난 괴수로 변해 광란을 벌인다. 재벌기업이 우주에서 무단으로 감행한 ‘프로젝트 램페이지’라는 유전자 조작 실험이 잘못되면서 지구로 3개의 병원체가 추락했던 것. 조지뿐만 아니라 가스를 마신 늑대와 악어 역시 변이시키고 끝도 없이 거대해진 이들 포식자들이 도심을 파괴하며 미국 전역을 쑥대밭으로 만들어 놓는다. 데이비스는 괴수들을 상대로 전지구적인 재앙을 막고 변해버린 조지를 구하기 위한 해독제를 찾아야만 하는데…","2018-04-12"
"579","250734","False","7","성난 군중으로부터 멀리","25.154","https://image.tmdb.org/t/p/w500/6v1DEaO2TZzrqcaGohUf1K7BXkU.jpg","en","Far from the Madding Crowd","18","10749","","","","","","https://image.tmdb.org/t/p/w500/dLAPTvBwEdP4h7a14isNc0HwmOj.jpg","False","1870년 런던 외곽의 도시, 독립적인 여성 바스셰바 에버딘(캐리 멀리건)은 성실한 양치기 가브리엘(마티아스 쇼에나에츠)의 청혼을 거절한다. 그 후 삼촌의 웨더버리 농장을 유산으로 물려받은 바스셰바는 직접 농장을 관리하고, 양치기 개들의 실수로 파산한 가브리엘은 그녀의 농장에 양치기로 고용된다. 어느 날, 바스셰바는 장난 삼아 보낸 카드 때문에 부유한 농장주 볼드우드(마이클 쉰)의 구애를 받게 된다. 가브리엘은 그녀가 볼드우드의 마음을 농락했다면서 언짢아한다. 화가 난 바스셰바는 가브리엘을 해고하지만, 곧 그의 도움이 필요해진다. 이후 가브리엘을 믿고 의지하며 지내던 바스셰바는 미남 군인 트로이(톰 스터리지)의 저돌적인 공세에 굴복하여 결혼식을 올린다. 그런데 트로이 앞에 한때 결혼을 약속했던 파니(주노 템플)가 임신한 몸으로 나타나는데...","2015-04-23"
"323","2749","False","5.7","15분","25.154","https://image.tmdb.org/t/p/w500/qqqleHV8y7NLKt7isSZAvOwVPH6.jpg","en","15 Minutes","28","80","53","","","","","https://image.tmdb.org/t/p/w500/xdha8DvElblfBbNnkpGsF42lAyv.jpg","False","감옥에서 출소하자마자 예전 동료에게서 간단히 분담금만을 받으려 유럽에서 미국으로 날아온 범죄자 에밀과 올렉. 특히 올렉은 영화 감독이 오랜 꿈. 뉴욕에 도착하자마자 캠코더 한 대를 훔친다. 곧이어 둘은 동료를 찾아가지만 그에겐 에밀과 올렉에게 줄 돈이 바닥이 난 상태. 흥분한 에밀이 동료를 살해하고, 올렉은 캠코더를 통해 탐욕적이고 호기심 가득 찬 시선으로 캠코더에 모든 상황이 숨가쁘게 담겨지는데.  '피플'지를 장식했던 뉴욕의 저명한 형사 에디와 내성적이면서 소심한 방화전문 수사관 죠디는 계속되는 연쇄방화사건과 살인 사건 현장에 자주 부딪치면서 서로에 대해 알게 된다. 둘이 티격태격하면서 불안정한 파트너쉽을 이루는 가운데, 유럽에서 날라온 두 범죄자는 가장 쉽게 부를 축적할 수 있는 묘안을 짜낸다. 그것은 더 악랄하게 범행을 질러 미국인을 경악하게 하는 것. 그래야 유명해지고 갑부가 될 수 있으니까!  에밀과 올렉은 미국에서 가장 시청률이 높은 리얼리트 뉴스쇼 - '탑 스토리'를 시청하면서 '바로 이거!'라며 땅을 친다. 그리고 곧 그들이 벌여놓은 연쇄살인사건을 맡은 '에디'라는 형사의 신상을 알게 된다. 한편, 에디는 방송인인 여자 친구에게 청혼을 준비 중인데.. 이제 세계에서 가장 위대한 형사 에디를 잡은 두 범죄자의 행동하나하나는 전 세계인의 이목을 잡는 특종감이 되는데...","2001-03-01"
"413","6878","False","6.6","머나먼 여정","25.139","https://image.tmdb.org/t/p/w500/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg","en","Homeward Bound: The Incredible Journey","12","35","18","10751","","","","https://image.tmdb.org/t/p/w500/xBodl3B2IvBHQYMjn0WwtrYuxLl.jpg","False","챈스(Chance: 마이클 J. 폭스 목소리 분)는 말썽꾸러기 개다. 그는 주인 피터(Peter: 벤 탈 분)에게 충성하는 늙은 개 쉐도우(Shadow: 돈 아메취 목소리 분)를 비웃고, 고양이 새시(Sassy: 샐리 필드 목소리 분)를 놀리기를 좋아한다. 집주인 로라(Laura: 킴 그레이스트 분)가 봅(Bob: 로버트 헤이스 분)과 결혼하여 잠시 이사를 가게 되자, 아이들은 동물들을 카렌의 농장에 맡기고 울면서 헤어진다.  처음에는 영문을 모르던 동물들은 점차 주인에게 버림받았다고 생각하게 된다. 그러나 쉐도우만은 피터에게 무슨 일이 생긴거라고 걱정한다. 어느 날 카렌이 말먹이를 위해 길을 떠나자, 세 마리 동물은 집을 찾아 돌아가기로 한다. 챈스와 새시는 망설이지만 쉐도우의 강력한 주장에 머뭇거리며 동행한다. 그러나 산하나만 넘으면 될 줄 알았던 것은 오해였다. 그들은 깊은 산속으로 들어선다. 배고픔과 공포, 야생동물 등, 집에서만 살던 그들은 당황한다. 그러나 그들은 협조를 통해 위기를 극복한다.  어느 날 강을 건너던 중 새시가 물에 떠내려 간다. 두 마리 개는 슬픔에 잠긴다. 그러나 새시는 조류학자에게 구조된다. 어느 날 개짖는 소리를 들은 새시는 조류학자의 보호를 뿌리치고 개들과 합류하는데...","1993-02-03"
"311","503616","False","6.2","세컨드 액트","25.117","https://image.tmdb.org/t/p/w500/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg","en","Second Act","10749","35","","","","","","https://image.tmdb.org/t/p/w500/gZ1n5lvEWLTQgmVbeKHyfIUrqgx.jpg","False","대형 마트의 부매니저 마야. 실력은 뛰어나지만, 낮은 학력 때문에 승진의 벽에 부딪힌다. 좌절한 그녀에게 찾아온 인생 대반전의 기회. 마야의 새로운 전성기가 시작된다.","2018-11-22"
"4646","954","False","6.9","미션 임파서블","25.115","https://image.tmdb.org/t/p/w500/1PVKS17pIBFsIhgFws2uagPDNLW.jpg","en","Mission: Impossible","12","28","53","","","","","https://image.tmdb.org/t/p/w500/tjQHn6xW5BiB1RJ3OZIPDzIOSkF.jpg","False","동유럽 첩보원들의 비밀 명단을 훔쳐 무기상에 팔아 넘기려는 음모를 막기 위해 짐 펠프스(존 보이트)가 이끄는 CIA 최고의 팀 미션 임파서블이 투입된다. 그러나 대사관 파티에 잠입하여 동료들과 함께 작전을 수행하던 중 팀의 리더였던 이단 헌트(톰 크루즈)만이 구사일생으로 혼자 살아 남는다. 곧 이어 본부에 연락을 취한 헌트는 이번 작전이 CIA 내에 침투한 이중간첩의 체포작전이라는 것과 자신이 범인으로 지목된 것을 알고 재빨리 피신한다. 그는 자신을 함정에 빠뜨리고 동료들을 살해한 진짜 범인을 찾기 위해 나선다. 마침내 그는 컴퓨터의 접속암호를 풀어 무기 밀매상인 맥스와 연락을 취하는데...","1996-05-22"
"439","245698","False","6.7","세기의 매치","25.093","https://image.tmdb.org/t/p/w500/4Xy5Uh0lfkNLvfYjKvlQxa4lFai.jpg","en","Pawn Sacrifice","53","18","","","","","","https://image.tmdb.org/t/p/w500/7Tt7UjlyccQpM6IKqzJI45DYXVR.jpg","False","6세, 체스 입문  13세, 미국 체스계 제패  15세, 최연소 그랜드 마스터 타이틀 획득  체스 천재 ‘바비 피셔’의 목표는 오직 단 하나 국제무대에서 우승해 세계 정상에 등극하는 것!  이제 챔피언 자리까지 남은 사람은 단 한 명  무패 신화 체스 황제 ‘보리스 스파스키’를 넘어야만 한다!  드디어 전 세계의 시선이 집중된 역사적인 경기가 열리는 날, 마치 제 3차 세계대전을 방불케 하는 긴장감이 도는 무대 위 ‘바비 피셔’의 모습이 보이지 않는데…","2015-09-16"
"6287","38757","False","7.5","라푼젤","25.067","https://image.tmdb.org/t/p/w500/qYrG76eiZGRKRULRq4mSSLDw8NO.jpg","en","Tangled","16","10751","","","","","","https://image.tmdb.org/t/p/w500/uFg02Gt69UM6Ouam4slMdD0s029.jpg","False","장장 18년을 탑 안에서만 지낸 끈기 만점의 소녀 라푼젤. 어느 날 자신의 탑에 침입한 왕국 최고의 대도를 한 방에 때려잡고, 그를 협박해 꿈에도 그리던 집 밖으로의 모험을 단행한다. 과잉보호 모친의 영향으로 세상을 험난한 곳으로만 상상하던 라푼젤 앞에 왕실 경비마 맥시머스의 추격, 라이더에게 복수의 칼날을 가는 스태빙턴 형제의 위협, 라푼젤의 가짜 엄마 고델의 무서운 음모 등이 얽혀 점점 흥미진진한 사건들이 터지기 시작한다. 그러나 세상물정 모르는 라푼젤은 자신 앞에 펼쳐진 스릴 넘치는 세상을 맘껏 즐기는데...","2010-02-03"
"190","153158","False","6.1","장난감이 살아있다","25.067","https://image.tmdb.org/t/p/w500/qW3kc72pyDoH5SUZ8mznVA6j0Ie.jpg","es","Metegol","16","12","10749","","","","","https://image.tmdb.org/t/p/w500/aFJI3yhV8HGJ7yo6MUNL2aoy9Aj.jpg","False","뭔가 특별한 일이 일어날 것 같은 어느 날, 눈물 한방울이 장난감에 떨어진 후 모든 것이 달라졌다. 타운에서 하나밖에 없는 테이블 축구 게임의 장난감들이 모두 깨어난 것. 캡틴 루닌, 골잡이 라면머리 날도, 쌍둥이 수비수 트윈, 음유시인 아트, 들어본 적 있는 느낌적 느낌 갓지성, 민머리 용병 레드까지.. 그런데 여긴 어디? 테이블 축구 게임기가 아닌 공원 벤치, 롤러코스터 꼭대기, 쓰레기 집합소 등 다양하고 엉뚱한 곳에서 깨어난 장난감들! 이들 앞에는 상상하지 못한 모험들이 기다리고 있는데…","2013-07-18"
"394","8090","False","6","킬 위드 미","25.061","https://image.tmdb.org/t/p/w500/ySUwDRDEn01lKIMPQorpFCMLWqE.jpg","en","Untraceable","9648","53","","","","","","https://image.tmdb.org/t/p/w500/eXuIPt9I1xuaVddlgzEQRC2EMnJ.jpg","False","FBI 사이버 수사대 특수 요원 제니퍼 마쉬(다이안 레인 분)에게 어느 날, 한 인터넷 사이트에 대한 수사 지시가 내려진다. 온라인을 통해 잔인한 고문 행위를 그대로 생중계하는 인터넷 사이트 www.killwithme.com. 살인마는 이 사이트를 운영하며 많은 사람들이 자신의 사이트에 접속할 수록 더욱 빨리 피해자가 죽게 된다는 충격적인 게임을 네티즌들에게 제안하고 시간이 지날 수록 접속자 수는 기하 급수적으로 늘어나게 되는데...","2008-01-22"
"2999","762","False","7.8","몬티 파이튼과 성배","25.057","https://image.tmdb.org/t/p/w500/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg","en","Monty Python and the Holy Grail","12","35","14","","","","","https://image.tmdb.org/t/p/w500/6fqmcCVci3cSBCgJw8NGXE4ST8G.jpg","False","아더왕은 영국 전역을 돌아다니며 자신들을 보좌할 기사들을 모집한다. 결국 용맹한 기사들 랑셀럿, 로빈, 베드베어 그리고 갈라드를 합류시킨 아더왕은 신의 계시에 따라 잃어버린 성배를 찾으러간다. 각각 흩어져 성배의 수색을 하지만 용맹한만큼 멍청하기도한 기사들은 성배를 찾기는 커녕 소동만을 일으키고 만다.","1975-05-25"
"574","606","False","7.3","아웃 오브 아프리카","25.054","https://image.tmdb.org/t/p/w500/gYNfg38sM4aSpxfC8gPkwg5UZHN.jpg","en","Out of Africa","36","10749","18","","","","","https://image.tmdb.org/t/p/w500/uMPrCi5DA0kuIeZGjoE7FPGqETW.jpg","False","덴마크에 사는 카렌(메릴 스트립 분)은 막대한 재산을 가진 독신 여성. 그녀는 친구인 브릭센 남작과 깊이 생각해보지도 않은 채 아프리카 생활을 꿈꾸며 결혼을 약속한다. 캐냐에서 결혼식을 올린 그들은 커피 재배를 문제로 말다툼을 벌이고, 브롤은 영국과 독일간에 전쟁에 나간다. 혼자남은 카렌은 어느날 초원에 나갔다가 사자의 공격을 받게 되고 데니스(로버트 레드포드 분)란 남자에게 도움을 받는다. 이를 계기로 두 사람은 가까워진다. 카렌에게 있어서 데니스는 인생의 나침반 구실을 한 남자였다. 결국 남편과 이혼한 카렌은 사랑하는 데니스에게 결혼을 요구하지만 매이는 걸 싫어하는 데니스는 그대로 지내기를 원한다. 결국 카렌은 그 곳을 떠나기로 결심하고 바래다 주겠다고 약속한 데니스를 기다리는데 돌아온 것은 비행기 추락으로 그가 죽었다는 소식이었다. 카렌은 쓸쓸히 추억만 남긴 채 아프리카로 떠난다.","1985-12-20"
"1049","241257","False","5.5","리그레션","25.04","https://image.tmdb.org/t/p/w500/rfPkWSr1jAYMakLE9D9Lp5N1huu.jpg","en","Regression","27","9648","53","80","","","","https://image.tmdb.org/t/p/w500/58bRLKnNL2KR4V36ql5vuhbEayx.jpg","False","전 세계를 미궁에 빠트린 충격 실화!  천사 같은 소녀 안젤라의 비밀을 밝혀라!  한 소녀(엠마 왓슨)가 아빠를 고발하는 사건이 발생한다. 하지만 피의자로 붙잡힌 아빠는 그 어떤 혐의도 부인하고, 사건을 담당하게 된 형사(에단 호크)는 수사를 진행할수록 두 사람의 진술이 거짓이 아님을 확신하게 된다. 피해자는 있지만 범인은 없는 사건, 그 과정에서 마을 모두가 비밀을 감추고 있음을 알게 되는데…  어긋난 욕망이 만들어낸 충격의 대반전!  안젤라의 비밀이 밝혀지는 순간, 상상조차 불가능한 엄청난 결말이 기다린다!","2015-10-01"
"5175","177677","False","7.1","미션 임파서블: 로그네이션","25.028","https://image.tmdb.org/t/p/w500/wGK5xwMgcp4nOZv5W7jWxsXQI04.jpg","en","Mission: Impossible - Rogue Nation","28","","","","","","","https://image.tmdb.org/t/p/w500/8XeLfNQrDmFQmPTqxapfWUnKiLf.jpg","False","미국정부로부터 해체 통보를 받게 된 최첨단 첩보기관 IMF.  에단 헌트를 포함한 팀원들은 모두 뿔뿔이 흩어지게 되고, 정체불명의 테러조직 신디케이트는 IMF 전멸 작전을 펼친다. 신디케이트에게 납치 당한 에단 헌트는 의문의 여인 일사의 도움을 받아 극적 탈출에 성공하고 다시 팀원들을 불러 모은다. 리더 에단 헌트부터 전략 분석요원 브랜트, IT 전문요원 벤지, 해킹 전문요원 루터, 그리고 정체를 알 수 없는 일사까지. 다시 모인 그들은 역대 가장 위협적인 적 신디케이트에 맞서는 불가능한 미션을 펼친다.","2015-07-23"
"4868","564","False","6.7","미이라","25","https://image.tmdb.org/t/p/w500/hSF2FLDwVJcGUIEaIxj1BdGgfGZ.jpg","en","The Mummy","12","28","14","","","","","https://image.tmdb.org/t/p/w500/7rz4sMD7Ku0E4KIqYezxoiSzTMj.jpg","False","고대 이집트의 파라오 중 가장 영화를 누렸던 세티 1세의 시대. 세티 1세의 정부인 앙크수나문(Anck-Su-Namum: 패트리시아 베라즈퀘즈 분)과 세티 1세의 총애을 한몸에 받던 승정원 이모탭(Imhotep: 아놀드 보슬루 분)은 금진된 사랑에 빠진다. 그러나 그들의 운명적인 사랑은 얼마되지 않아 파라오에게 발각되고 이에 앙크수나문은 자결하게 된다. 이모텝은 흑마서의 주문으로 그녀를 부활시키려 하지만, 파라오의 근위대에 붙잡히게 되고, '홈다이'라는 형벌에 처해진다. 홈다이란 산 채로 석관에 갇혀 영원히 생시체가 되는 끔찍한 극형. 결국 금지된 사랑은 파라오의 저주로 비극적인 끝을 맺고 왕족들이 잠든 하무납트라는 죽음의 도시가 되어 역사 속에 묻힌다.  황금의 유물을 찾아 여러 탐험가들이 하무납트라를 찾아오지만 하나 같이 의문의 죽음을 당하고, 전투 중에 피신했던 외인부대 장교 오커넬(Rick O'Connell: 브랜든 프레이저 분)만이 유일하게 살아남는다. 그 소식을 들은 이집트 박물관 사서 이비(Evelyn: 레이첼 와이즈 분)와 그녀의 오빠 조나단(Jonathan: 존 한나 분)이 오커넬을 찾아오고 죽음의 도시 하무납트라에 관한 단서를 듣게 된다. 용기와 모험심으로 뭉친 세 사람은 의기 투합하여 하무납트라의 황금유물을 찾아 떠나기로 한다.  한편 파라오의 저주를 푸는 열쇠를 손에 넣은 조나단은 실수로 이모텝을 부활시키고, 마침내 3천년을 기다려온 엄청난 분노가 온 이집트를 뒤덮는데. 아무것도 모르는 세 사람은 죽음과 저주의 왕국 한 가운데에서 살아난 미이라와의 사투를 벌인다.","1999-04-16"
"3432","270303","False","6.5","팔로우","24.995","https://image.tmdb.org/t/p/w500/i7QBksYmf6BvpoMufG4Z4djC1dV.jpg","en","It Follows","27","53","","","","","","https://image.tmdb.org/t/p/w500/nwQgcgGVrKyjlxNzaDZud82pUly.jpg","False","19살 제이는 멋진 남자친구와 근사한 데이트를 한 그 날 이후, 누군가 자신을 따라다닌다는 섬뜩한 느낌을 받는다. 하지만 그녀를 더욱 불안에 떨게 한 것은 자신을 따라다니는 존재가 남들에겐 보이지 않는다는 것! 알 수 없는 정체는 언제 어디서나 제이 앞에 나타나 그녀의 일상을 서서히 옥죄어오고, 악몽보다 더한 공포와 불안감에 시달리는 제이.  이 기이한 저주를 다른 사람에게 넘기지 않으면 ‘그것’은 죽을 때까지 쫓아온다!","2014-11-13"
"407","11967","False","6.7","Young Guns","24.993","https://image.tmdb.org/t/p/w500/wkGbwWHIM23BkmMBm7GQHaCZan8.jpg","en","Young Guns","80","28","12","18","37","","","https://image.tmdb.org/t/p/w500/llVClV0i94ELiR9dO47fJkPwbq6.jpg","False","","1988-08-12"
"341","844","False","7.2","2046","24.983","https://image.tmdb.org/t/p/w500/orslhtqVBbI1n7RECP7Fkhuodph.jpg","zh","2046","14","18","878","10749","","","","https://image.tmdb.org/t/p/w500/7qeDI4aMsqbZW5B4f2f3UMo6Vpr.jpg","False","2046, 사람들은 잃어버린 기억을 찾아 헤맨다…  첫 번째 사랑 이야기 –  지독히 사랑했기에 다시는 사랑할 수 없는 남자와 절망적인 사랑의 열병에 빠져버린 여자  기자이자 작가인 초우(양조위)는 수리첸(장만옥)과의 기억을 되살리게 만드는 호텔 2046호에 머물려고 하지만, 그 방에선 묘령의 여인(유가령)이 스스로 목숨을 끊는 일이 발생해 할 수 없이 옆방인 2047호에 투숙하게 된다. 며칠 후, 2046호에 고급콜걸인 바이 링(장쯔이)이 투숙해 초우의 관심을 끌게 된다. 장난처럼 시작된 둘의 관계는 점차 바이 링의 헌신적인 사랑으로 발전하지만 더 이상 아무도 사랑할 수 없는 초우는 끝없이 다른 여자를 탐하며 바이 링에게 육체적인 유희만을 요구한다. 그의 심장은 차가웠다. 어느 누구도 그에게 다가갈 수 없었다.  두 번째 사랑 이야기 –  과거의 아픔을 가진 남자와 현실의 아픔을 겪는 여자\r 바이 링이 떠난 후 초우는 호텔주인의 딸 왕징웬(왕페이)의 도움을 받아 미래도시 2046에 대한 소설을 쓰기 시작 한다. 왕징웬은 부모의 반대로 사랑하는 남자와 헤어져 몸도 마음도 슬픔의 병을 앓게 된 여자. 초우는 그녀가 남자친구와 다시 만날 수 있도록 도와주면서 그녀와 가까워진다.  세 번째 사랑 이야기 –\r 사랑의 상처를 가진 남자, 여자… 그리고 그 치유의 과정\r 미래의 소설을 쓰면서 초우는 예전의 기억을 떠올린다. 떠났다가 다시 돌아온 자신을 받아들이지 못하는 도박사 수리첸(공리)에 대한 안타까운 기억. 그녀를 회상하던 초우는 동시에, 예전의 그가 그랬던 것처럼 다른 사랑을 돌아볼 여유가 없는 왕징웬에 대해 사랑의 감정을 가지게 된다. 현실에서 세 번의 이루어지지 않은 사랑을 맞이했던 초우는 소설 속에서 또 다른 아픈 사랑에 대해서 이야기한다.","2004-05-20"
"5622","604","False","6.9","매트릭스 2: 리로디드","24.982","https://image.tmdb.org/t/p/w500/5RsZJfcXUndClV1vaI68V2shJOs.jpg","en","The Matrix Reloaded","12","28","53","878","","","","https://image.tmdb.org/t/p/w500/Fp3piEuHXxKnPBO5R0Wj4wjZHg.jpg","False","시온이 컴퓨터 군단에게 장악될 위기에 처하면서, 네오는 자신의 능력에 대한 더 큰 통제력을 갖게 된다. 이제 몇 시간 후면 지구상에 남은 인류 최후의 보루인 시온이 인간 말살을 목적으로 프로그래밍 된 센티넬 무리에 의해 짓밟히게 될 터. 그러나 시온의 시민들은 오라클의 예언이 이루어져 전쟁이 끝날 것이라는 모피어스의 신념에 용기를 얻고, 네오에게 모든 희망과 기대를 걸어보기로 한다. 서로에 대한 사랑의 힘으로, 스스로에 대한 믿음으로 용기를 얻은 네오와 트리니티는 모피어스와 함께 인간을 억압하고 착취하는 시스템에 맞서기 위해 매트릭스로 돌아간다.","2003-05-15"
